State,District,health_score,education_score,economic_score,infrastructure_score,social_score,dmi_equal_weights,rank_equal_weights,dmi_poverty_first,rank_poverty_first,dmi_human_development,rank_human_development
BIHAR,Munger,,0.22428964831809872,0.1135948034062844,0.09332480824661192,0.20076571134071364,,,,,,
BIHAR,Muzaffarpur,,0.31167587879060876,0.3774721189161386,0.14382926090004552,0.2707383799559615,,,,,,
BIHAR,Nalanda,,0.2390967054177405,0.2721977339956266,0.09508445974942997,0.21297318181883987,,,,,,
BIHAR,Nawada,,0.1878414934502201,0.23719814553922222,0.05737110998935779,0.1533822652328815,,,,,,
BIHAR,Pashchim Champaran,,0.20711129225594588,0.4212198144915505,0.09054787178435912,0.22925955637204873,,,,,,
BIHAR,Patna,,0.42255336446713565,0.37287708157462984,0.26454966100970556,0.4918705860509961,,,,,,
BIHAR,Purba Champaran,,0.24475123902368506,0.44757910575003673,0.12441692745241657,0.2711839062538454,,,,,,
BIHAR,Purnia,,0.15872168211763638,0.307174680344024,0.08123183903717104,0.20102955886206333,,,,,,
BIHAR,Rohtas,,0.30938671648722293,0.23375425060385582,0.09492159639576865,0.21219485790268386,,,,,,
BIHAR,Saharsa,,0.12299557128757392,0.19644847664271228,0.054031019472135886,0.12602397485953856,,,,,,
BIHAR,Samastipur,,0.27051015252272775,0.3310371056773143,0.10665401015531495,0.21303153183671875,,,,,,
BIHAR,Saran,,0.298197997640926,0.25115587928202493,0.10032867316696628,0.2274704947022044,,,,,,
BIHAR,Sheikhpura,,0.14848528102484923,0.0893027881144904,0.04247167297912674,0.1201760682814122,,,,,,
BIHAR,Sheohar,,0.09609916498427619,0.0804458200468814,0.03036629321817365,0.05197652705212672,,,,,,
BIHAR,Sitamarhi,,0.16979550600108304,0.2824076478839167,0.0914007030991254,0.18352069752258024,,,,,,
BIHAR,Siwan,,0.306886547966114,0.23586043280946214,0.0878367478792107,0.18135839265214063,,,,,,
BIHAR,Supaul,,0.16184265246511048,0.28328749915936574,0.05643274340916764,0.12368149933623739,,,,,,
BIHAR,Vaishali,,0.283724786341352,0.25534330580173986,0.09700188790895888,0.19205296630228488,,,,,,
Bihar,Araria,0.33647550732619624,0.08628308408608155,,0.5679294451076652,0.3493188313321936,,,,,,
Bihar,Arwal,0.39604899756912754,0.29686345163374256,,0.6262320995061572,0.38691810727640574,,,,,,
Bihar,Aurangabad,0.4076456545284305,0.33553272834525993,,0.6694293077879617,0.37565729150107424,,,,,,
Bihar,Banka,0.38950020504763,0.26329721329155853,,0.5961217216191896,0.4129117424458017,,,,,,
Bihar,Begusarai,0.38186139919117473,0.37316752778205675,,0.6984659785291142,0.3624274213348034,,,,,,
Bihar,Bhagalpur,0.3736242614687124,0.3476672853066677,,0.6706716268265369,0.3804370269169255,,,,,,
Bihar,Bhojpur,0.33446425526803997,0.3474848869870202,,0.6746734164774464,0.33743117088218677,,,,,,
Bihar,Buxar,0.37238294528924626,0.355191414992705,,0.7072299534639956,0.3396683795547821,,,,,,
Bihar,Darbhanga,0.39391113132925965,0.11395137982584183,,0.6889703337256469,0.377349205538422,,,,,,
Bihar,Gaya,0.3769072961101498,0.2578362615240846,,0.6610523338552589,0.3749155328165227,,,,,,
Bihar,Gopalganj,0.41730909917029896,0.24871057759180015,,0.7108921065663372,0.36463434942237233,,,,,,
Bihar,Jamui,0.35936685657309086,0.22996398705578563,,0.6093542886933061,0.34497297983460806,,,,,,
Bihar,Jehanabad,0.40136621234087694,0.31856176760137334,,0.6617357065264781,0.371762271720996,,,,,,
Bihar,Kaimur (Bhabua),0.398521721842547,0.2603496161310579,,0.6716509820199428,0.34546864090681517,,,,,,
Bihar,Katihar,0.33978864904757455,0.14521099495419237,,0.5813964975191859,0.3522814959066592,,,,,,
Bihar,Khagaria,0.3781204731119637,0.1855645743462006,,0.66053605805794,0.366490754547614,,,,,,
Bihar,Kishanganj,0.3500142862212826,0.09938599223880751,,0.6262629404847966,0.31316170802968596,,,,,,
Bihar,Lakhisarai,0.3695396913729963,0.30018302738546576,,0.6496964377589467,0.35476877374853166,,,,,,
Bihar,Madhepura,0.3605491001105497,0.1641929241251835,,0.5814073237896195,0.37688366709121557,,,,,,
Bihar,Madhubani,0.40459785734447534,0.17175654411542585,,0.6520704337917256,0.4100516726158037,,,,,,
Bihar,Munger,0.41576791892180637,0.4425090822898099,,0.7575825129463378,0.3959016605203692,,,,,,
Bihar,Muzaffarpur,0.40216626902054137,0.27034664815447934,,0.7029838291977081,0.39509153682926434,,,,,,
Bihar,Nalanda,0.39511544670600535,0.25167072661028994,,0.6826722378349201,0.3714280443674321,,,,,,
Bihar,Nawada,0.3604980310316762,0.3113281067756543,,0.693097685747495,0.34389681070085154,,,,,,
Bihar,Pashchim Champaran,0.3897879378550678,0.1770680152058125,,0.6273567510464326,0.33798053999756955,,,,,,
Bihar,Patna,0.3639111613496119,0.4117958739736641,,0.7737028961525985,0.33740651936920474,,,,,,
Bihar,Purba Champaran,0.3504756812879497,0.1371534837256866,,0.6778421994235032,0.360386464755636,,,,,,
Bihar,Purnia,0.3262749387175244,0.13921350031940327,,0.5500909499523081,0.339517847747694,,,,,,
Bihar,Rohtas,0.406763243333689,0.39927983438064385,,0.7744204662400568,0.3613027280437132,,,,,,
Bihar,Saharsa,0.35614260586271945,0.058864347321823544,,0.6249961118685049,0.3555256718225375,,,,,,
Bihar,Samastipur,0.40037478414561367,0.17886378223105803,,0.6451362909000846,0.38842708580869006,,,,,,
Bihar,Saran,0.3630806171936843,0.29736424950908763,,0.6043688323330755,0.3539639297789753,,,,,,
Bihar,Sheikhpura,0.40589057229989084,0.20620430643933188,,0.675838851711622,0.38121895844832965,,,,,,
Bihar,Sheohar,0.3655278567243742,0.127982279402442,,0.6947303231797828,0.3372463288557616,,,,,,
Bihar,Sitamarhi,0.3811769161185651,0.16323423345942245,,0.6546955593486048,0.3661860750752991,,,,,,
Bihar,Siwan,0.4146880240222916,0.3911583735161286,,0.677482067054042,0.3590845823293148,,,,,,
Bihar,Supaul,0.3815496944146436,0.05693084716421306,,0.6300491501358001,0.3982627837873673,,,,,,
Bihar,Vaishali,0.3805312864297464,0.3638690766542308,,0.6531108766854726,0.3486614308155258,,,,,,
CHANDIGARH,Chandigarh,,0.33029820916848907,0.08522699086568201,0.3142333800758997,0.5324365523286704,,,,,,
CHHATTISGARH,Bastar,,0.14319724259521036,0.288406935622282,0.0846323886625508,0.13747114963395335,,,,,,
CHHATTISGARH,Bijapur,,0.027451305824224937,0.1452065527828253,0.021371907921094568,0.07918452673074111,,,,,,
CHHATTISGARH,Bilaspur,,0.29183456467188207,0.34393462439430644,0.16704509883585653,0.24764071658856418,,,,,,
CHHATTISGARH,Dakshin Bastar Dantewada,,0.047353278017992675,0.18490859040872865,0.05282310289267634,0.13732972997818343,,,,,,
CHHATTISGARH,Dhamtari,,0.27466257815132505,0.18675071879813707,0.1097563830667052,0.13512006350984931,,,,,,
CHHATTISGARH,Durg,,0.40509756374243555,0.3722479632927649,0.20569451684915674,0.34891497179189845,,,,,,
CHHATTISGARH,Janjgir - Champa,,0.2677303227572615,0.32300541953861245,0.11531360655161794,0.14231359034048055,,,,,,
CHHATTISGARH,Jashpur,,0.20765306112368628,0.25431436292954485,0.05024792144376323,0.08391748135022489,,,,,,
CHHATTISGARH,Kabeerdham,,0.14671190533738226,0.1900113522060134,0.0838912740387649,0.09334904937901642,,,,,,
CHHATTISGARH,Korba,,0.24416144102529178,0.18150638830292318,0.11778147942537105,0.24367640168278662,,,,,,
CHHATTISGARH,Koriya,,0.20933264973303709,0.15735038456349862,0.086729161611077,0.19399736333511397,,,,,,
CHHATTISGARH,Mahasamund,,0.23738155554414728,0.21104953986539673,0.09556550822499527,0.10395978322396088,,,,,,
CHHATTISGARH,Narayanpur,,0.06772367285097827,0.11953507200359387,0.0367313267972674,0.09931336783161712,,,,,,
CHHATTISGARH,Raigarh,,0.2714810235112215,0.24096586298183673,0.11894055258614164,0.14637587038315825,,,,,,
CHHATTISGARH,Raipur,,0.400538648285136,0.43153766137238875,0.21744498633177956,0.36833783729202224,,,,,,
CHHATTISGARH,Rajnandgaon,,0.29179576954143904,0.29074856625225515,0.1202875785338081,0.16727793506852606,,,,,,
CHHATTISGARH,Surguja,,0.20728107543521085,0.3995289582896813,0.10244715639364978,0.16154935563633627,,,,,,
CHHATTISGARH,Uttar Bastar Kanker,,0.2205412409912101,0.19911343990534544,0.07462213025854175,0.0976200572848128,,,,,,
DADRA AND NAGAR HAVELI,Dadra AND Nagar Haveli,,0.20038748545945345,0.10324584650962393,0.13112398290081334,0.29353732473988764,,,,,,
DAMAN AND DIU,Daman,,0.24409673010442737,0.12801339869797299,0.16779309806460715,0.4378865822233225,,,,,,
DAMAN AND DIU,Diu,,0.2740919515778999,0.019024283164632626,0.1339864015424854,0.24234373080915342,,,,,,
Dadra & Nagar Haveli and Daman & Diu,Dadra & Nagar Haveli,0.5262428438148645,0.31708710831000997,,0.7627449435737113,0.37448017341447676,,,,,,
Dadra & Nagar Haveli and Daman & Diu,Daman,0.4600282227828597,0.5202841019894765,,0.8617451527313429,0.3274086654879728,,,,,,
Dadra & Nagar Haveli and Daman & Diu,Diu,0.5602075076484672,0.5181273925335421,,0.9250625757863498,0.4032848928476474,,,,,,
GOA,North Goa,,0.36922928731149585,0.09511016712356972,0.205530034019533,0.3584446546480032,,,,,,
GOA,South Goa,,0.34393178050388673,0.08246521993770249,0.20027410884578445,0.3524158504630414,,,,,,
GUJARAT,Ahmadabad,,0.6719800536476019,0.3398833690106788,0.5386924624859306,0.745710093607177,,,,,,
GUJARAT,Amreli,,0.2901405611579059,0.20580490651299888,0.17761682969837467,0.20388999166134644,,,,,,
GUJARAT,Anand,,0.37820983050291385,0.21717332663410538,0.20877971873776333,0.26226387249387995,,,,,,
GUJARAT,Banas Kantha,,0.2593914133784989,0.311768055420046,0.17297309692888063,0.2262598736317587,,,,,,
GUJARAT,Bharuch,,0.3376354497038331,0.16853528019261618,0.20491682688668125,0.25790613897176873,,,,,,
GUJARAT,Bhavnagar,,0.3478300292451298,0.25165538305413443,0.23341979826958043,0.369745872945557,,,,,,
GUJARAT,Dohad,,0.17437062913955567,0.3438837111843844,0.09916938234075537,0.1660174624579629,,,,,,
GUJARAT,Gandhinagar,,0.33901766626162877,0.13836204347020128,0.20559565080665415,0.2883509306429594,,,,,,
GUJARAT,Jamnagar,,0.30972847347626287,0.20057849288803006,0.2071879470175012,0.328811878383054,,,,,,
GUJARAT,Junagadh,,0.35732767921588465,0.278749106614458,0.22255202992214096,0.3087851775365938,,,,,,
GUJARAT,Kachchh,,0.26410562776914537,0.16059553864946105,0.2127548579485302,0.26404695269985623,,,,,,
GUJARAT,Kheda,,0.3732083212075431,0.24847721810622916,0.1835228377874144,0.23273490493790164,,,,,,
GUJARAT,Mahesana,,0.3728443168044822,0.19960941748524816,0.21966572306669227,0.23095437880650127,,,,,,
GUJARAT,Narmada,,0.22304851881252324,0.16931270410677035,0.09533837905495351,0.0956929882925883,,,,,,
GUJARAT,Navsari,,0.3563438068946957,0.1792795130541144,0.18168160232104227,0.23259238055530224,,,,,,
GUJARAT,Panch Mahals,,0.2782539398692411,0.3459728215515123,0.14834137133170952,0.1995968220464735,,,,,,
