State,District,health_score,education_score,economic_score,infrastructure_score,social_score,dmi_equal_weights,rank_equal_weights,dmi_poverty_first,rank_poverty_first,dmi_human_development,rank_human_development
MADHYA PRADESH,Datia,0.4856051872787274,0.3303116147308782,0.07470963635807404,0.048487708468988026,0.34386941477358207,74.340328767795,206.0,78.8875056668944,145.0,68.1180432257349,228.0
MADHYA PRADESH,Dewas,0.4856051872787274,0.33342776203966007,0.23329116633440866,0.10937965813822245,0.34386941477358207,69.88853622870799,617.0,71.58412301317078,699.0,65.02133562359018,556.0
MADHYA PRADESH,Dhar,0.4856051872787274,0.2762197797122867,0.3003741523796401,0.1456978404240863,0.34386941477358207,68.96467250863354,688.0,69.21415057198416,824.0,65.65418839151114,489.0
MADHYA PRADESH,Dindori,0.4856051872787274,0.28186968838526916,0.143622551872579,0.015818445708669842,0.34386941477358207,74.58429423962345,187.0,77.34765688290311,236.0,69.10650954271682,182.0
MADHYA PRADESH,Guna,0.4856051872787274,0.2762197797122867,0.15179926786575818,0.06971482297376007,0.34386941477358207,73.45583054791771,273.0,76.29689121429433,316.0,68.64264183372262,199.0
MADHYA PRADESH,Gwalior,0.4856051872787274,0.37603954661696154,0.1353941107126475,0.1267203257133231,0.3482450228593286,70.55991613638024,563.0,74.53508433446898,442.0,64.8030942815313,577.0
MADHYA PRADESH,Harda,0.4856051872787274,0.37603954661696154,0.06673561757569167,0.03972179941956759,0.34386941477358207,73.76056868670939,246.0,78.65203607563976,162.0,66.72483498195191,377.0
MADHYA PRADESH,Hoshangabad,0.4856051872787274,0.37603954661696154,0.11531193589096972,0.08546057697163438,0.34386941477358207,71.8742667693625,425.0,76.02290167974763,339.0,65.5388024317021,499.0
MADHYA PRADESH,Indore,0.4856051872787274,0.37603954661696154,0.2163966510734034,0.243993983562028,0.3482450228593286,66.59439217219102,831.0,69.53587785230818,807.0,62.415319597632916,773.0
MADHYA PRADESH,Jabalpur,0.4856051872787274,0.37603954661696154,0.22709967173013723,0.17763701289683548,0.3482450228593286,67.70747117236019,773.0,70.10311158601672,788.0,62.91834399443383,748.0
MADHYA PRADESH,Jhabua,0.4856051872787274,0.09304652326163088,0.12887618364760695,0.058853926592586814,0.34386941477358207,77.79497528891733,23.0,80.12432687549781,95.0,75.50616103657958,21.0
MADHYA PRADESH,Katni,0.4856051872787274,0.37603954661696154,0.1513482913546385,0.08460533758456412,0.34386941477358207,71.17064444783053,497.0,74.59427605200692,440.0,65.00680949361775,558.0
MADHYA PRADESH,Khandwa (East Nimar),0.4856051872787274,0.30198300283286117,0.15638956636863657,0.08834900399633389,0.34386941477358207,72.47607649499717,370.0,75.44731821203197,380.0,67.4857327367336,299.0
MADHYA PRADESH,Khargone (West Nimar),0.4856051872787274,0.2762197797122867,0.2507539276820463,0.12828136562392975,0.34386941477358207,70.30540649858855,587.0,71.46020668189026,702.0,66.57265650997661,389.0
MADHYA PRADESH,Mandla,0.4856051872787274,0.34475920679886685,0.1905192981010641,0.06685028372602549,0.34386941477358207,71.36793218643469,473.0,73.7629666872994,520.0,65.69160682464008,484.0
MADHYA PRADESH,Mandsaur,0.4856051872787274,0.3558073654390934,0.1837629047139599,0.10393963512689001,0.34386941477358207,70.54030985335493,565.0,73.31115977216722,560.0,65.03537365903006,553.0
MADHYA PRADESH,Morena,0.4856051872787274,0.2773371104815864,0.15207808750457813,0.10165455853710115,0.34386941477358207,72.7891128284885,338.0,75.78988243375193,355.0,68.27995560658142,222.0
MADHYA PRADESH,Narsimhapur,0.4856051872787274,0.37603954661696154,0.11563587163407213,0.07551315000828729,0.34386941477358207,72.06673659376739,403.0,76.15915565447374,326.0,65.63341766518901,492.0
MADHYA PRADESH,Neemuch,0.4856051872787274,0.3439093484419262,0.10174701212950407,0.06399952254366978,0.34386941477358207,73.21739029665181,298.0,77.36936741925126,234.0,67.08144376852997,336.0
MADHYA PRADESH,Panna,0.4856051872787274,0.2762197797122867,0.1442047269429791,0.04396124718333913,0.34386941477358207,74.12279288218171,218.0,76.98697648806181,263.0,69.01409570546852,186.0
MADHYA PRADESH,Raisen,0.4856051872787274,0.37603954661696154,0.1419301824626431,0.0860927928059596,0.34386941477358207,71.32925752124252,481.0,74.94868857936582,419.0,65.13320657478373,539.0
MADHYA PRADESH,Rajgarh,0.4856051872787274,0.2762197797122867,0.27143427526735486,0.09819338168641091,0.34386941477358207,70.49355922563277,572.0,71.08431253754071,728.0,66.56333113557216,392.0
MADHYA PRADESH,Ratlam,0.4856051872787274,0.31813031161473093,0.21760821036174857,0.0969282853697639,0.34386941477358207,70.75717181202894,545.0,72.627673599978,614.0,65.91650445573718,455.0
MADHYA PRADESH,Rewa,0.4856051872787274,0.36883852691218133,0.30826645057929014,0.10021437125506494,0.34386941477358207,67.86412098402307,766.0,68.19142947353505,856.0,62.74898245821028,757.0
MADHYA PRADESH,Sagar,0.4856051872787274,0.37603954661696154,0.22488424247185382,0.15141387045119087,0.34386941477358207,68.36375476815368,735.0,70.65071001431892,760.0,63.23568489819327,725.0
MADHYA PRADESH,Satna,0.4856051872787274,0.37603954661696154,0.26178075036302906,0.11062807571561784,0.34386941477358207,68.44154050504164,733.0,69.7866366197055,798.0,63.090095227181365,738.0
MADHYA PRADESH,Sehore,0.4856051872787274,0.32691218130311617,0.19179750117334968,0.0904498831245695,0.34386941477358207,71.2273166469331,490.0,73.62554995586609,531.0,66.06108367692163,444.0
MADHYA PRADESH,Seoni,0.4856051872787274,0.37603954661696154,0.22897498164836813,0.09347080521152726,0.34386941477358207,69.44080128941667,642.0,71.35622642585331,713.0,63.75375446294218,673.0
MADHYA PRADESH,Shahdol,0.4856051872787274,0.33342776203966007,0.1599759533990912,0.06392645659180066,0.34386941477358207,72.26390451834277,383.0,75.19852955377979,402.0,66.57559583308415,388.0
MADHYA PRADESH,Shajapur,0.4856051872787274,0.31218130311614734,0.22769587924406415,0.10274927613738252,0.34386941477358207,70.55797878900194,564.0,72.22608711064984,655.0,65.91519481227668,456.0
MADHYA PRADESH,Sheopur,0.4856051872787274,0.2762197797122867,0.08714733696162186,0.03978658818912605,0.34386941477358207,75.34743386169312,117.0,79.3318919722293,117.0,69.911703145131,148.0
MADHYA PRADESH,Shivpuri,0.4856051872787274,0.2762197797122867,0.18024179452534075,0.08074438715875096,0.34386941477358207,72.66638873102625,347.0,74.99374668513616,413.0,68.10570829197897,229.0
MADHYA PRADESH,Sidhi,0.4856051872787274,0.2773371104815864,0.14388261297051125,0.03221584077140874,0.34386941477358207,74.34179667448369,205.0,77.15928218159998,253.0,69.09727490224935,183.0
MADHYA PRADESH,Singrauli,0.4856051872787274,0.2762197797122867,0.14810435054607748,0.054318516556011054,0.34386941477358207,73.8376550226663,237.0,76.67563250334779,282.0,68.85202865769533,192.0
MADHYA PRADESH,Tikamgarh,0.4856051872787274,0.2762197797122867,0.18329913009578153,0.051618113558793935,0.34386941477358207,73.18776749161657,299.0,75.30834736631789,394.0,68.35111099442193,216.0
MADHYA PRADESH,Ujjain,0.4856051872787274,0.37603954661696154,0.23037811769124977,0.1364289928329781,0.3482450228593286,68.46606265441508,732.0,70.59009404853008,763.0,63.28124750565571,721.0
MADHYA PRADESH,Umaria,0.4856051872787274,0.29518413597733706,0.09158561994613663,0.03715855960223082,0.34386941477358207,74.93194164843973,161.0,78.90931573767638,143.0,69.20765671695548,178.0
MADHYA PRADESH,Vidisha,0.4856051872787274,0.3354107648725213,0.15945035765122761,0.09226914505577302,0.34386941477358207,71.66790260736337,443.0,74.76466801424183,433.0,66.23064778551225,420.0
MAHARASHTRA,Ahmadnagar,0.4856051872787274,0.3858847511169631,0.5044314182987878,0.29925853830602067,0.3482450228593286,59.531501642803455,957.0,57.0378407746329,967.0,57.19757038431217,934.0
MAHARASHTRA,Akola,0.4856051872787274,0.37603954661696154,0.17279993312343037,0.14257196334894284,0.3482450228593286,69.49476693545218,638.0,72.80107687350338,602.0,64.08349056901336,643.0
MAHARASHTRA,Amravati,0.4856051872787274,0.37603954661696154,0.27210759748282576,0.2445478823073286,0.3482450228593286,65.46909526909657,869.0,67.29913151475178,881.0,61.57411641403857,812.0
MAHARASHTRA,Aurangabad,0.4856051872787274,0.37603954661696154,0.3588567296350747,0.2670606076737666,0.3482450228593286,63.28385811872281,914.0,63.49147534816526,933.0,60.04775217809046,864.0
MAHARASHTRA,Bhandara,0.4856051872787274,0.37603954661696154,0.1575704523132412,0.0973479729967076,0.34386941477358207,70.7913485204156,539.0,74.15425008248067,482.0,64.78605072511728,578.0
MAHARASHTRA,Bid,0.4856051872787274,0.37603954661696154,0.2987721985801884,0.16620523901123835,0.34386941477358207,66.59016827478604,832.0,67.47332124158483,877.0,61.979451870967765,797.0
MAHARASHTRA,Buldana,0.4856051872787274,0.37603954661696154,0.3309003449124169,0.19110374783428052,0.34386941477358207,65.44963517168063,870.0,65.81471775595004,915.0,61.248544587753926,823.0
MAHARASHTRA,Chandrapur,0.4856051872787274,0.37603954661696154,0.2441221531611869,0.1838807721665378,0.34386941477358207,67.3296585200601,795.0,69.3941900610154,816.0,62.62244722069978,765.0
MAHARASHTRA,Dhule,0.4856051872787274,0.37603954661696154,0.22283483663864714,0.159748427148239,0.34386941477358207,68.23805175087685,741.0,70.60766789719146,762.0,63.18308041872087,728.0
MAHARASHTRA,Gadchiroli,0.4856051872787274,0.37603954661696154,0.19629592554607095,0.07630337433162142,0.34386941477358207,70.43773102906073,573.0,72.92090013314377,596.0,64.4156146132757,613.0
MAHARASHTRA,Gondiya,0.4856051872787274,0.37603954661696154,0.20663955892301505,0.1042916441022474,0.34386941477358207,69.67109296610933,629.0,72.08733075150661,662.0,63.980577414915274,656.0
MAHARASHTRA,Hingoli,0.4856051872787274,0.37603954661696154,0.15737325495014842,0.07741792800411955,0.34386941477358207,71.19389336752921,493.0,74.4610886518932,450.0,64.98830913548956,561.0
MAHARASHTRA,Jalgaon,0.4856051872787274,0.37603954661696154,0.41610549686300513,0.3252633546371017,0.3482450228593286,60.97482783489752,946.0,60.328483454598,953.0,58.60699320003815,900.0
MAHARASHTRA,Jalna,0.4856051872787274,0.3719546742209632,0.2297111497710047,0.1335954285129909,0.34386941477358207,68.70528290885463,711.0,70.78618343736586,749.0,63.48443624194794,701.0
MAHARASHTRA,Kolhapur,0.4856051872787274,0.37603954661696154,0.38110451572901805,0.3437794402289539,0.3482450228593286,61.304525745740214,940.0,61.4507814160797,948.0,58.94684706112944,890.0
MAHARASHTRA,Latur,0.4856051872787274,0.37603954661696154,0.28616333713892206,0.1632172403482971,0.34386941477358207,66.90210547687019,815.0,68.0224956791796,863.0,62.19846477921618,786.0
MAHARASHTRA,Mumbai,0.4856051872787274,0.37603954661696154,0.17976342347197816,0.3383007323508208,0.3482450228593286,65.44092174844367,871.0,69.5866057245333,804.0,62.02175052376637,795.0
MAHARASHTRA,Mumbai Suburban,0.4856051872787274,0.6696883852691218,0.28083529529077667,0.8346383477406543,0.3533400556907222,47.51785457459995,978.0,53.61750854868055,973.0,45.23911177560347,978.0
MAHARASHTRA,Nagpur,0.4856051872787274,0.4713243988692173,0.34681295547197905,0.3894348028819441,0.3533400556907222,59.069651996148195,960.0,60.631915110311674,951.0,55.6442218454692,946.0
MAHARASHTRA,Nanded,0.4856051872787274,0.37603954661696154,0.3884495362887632,0.21299122981765906,0.34386941477358207,63.860901704486125,909.0,63.18443787114552,934.0,60.16643189727494,859.0
MAHARASHTRA,Nandurbar,0.4856051872787274,0.33257790368271956,0.19229539480900584,0.10150323267409503,0.34386941477358207,70.88297733563739,525.0,73.3548481315029,558.0,65.74478149360542,480.0
MAHARASHTRA,Nashik,0.4856051872787274,0.5279186644330195,0.6047130906904548,0.4084286221979091,0.3533400556907222,52.39988759418333,974.0,49.18208842837613,976.0,49.60498232929933,971.0
MAHARASHTRA,Osmanabad,0.4856051872787274,0.37603954661696154,0.21098466933048918,0.11923502546501098,0.34386941477358207,69.28532313070457,659.0,71.6893756147662,689.0,63.765966945175535,671.0
MAHARASHTRA,Parbhani,0.4856051872787274,0.37603954661696154,0.22536866509433418,0.11690105731752773,0.34386941477358207,69.04432257837733,681.0,71.14902530642465,722.0,63.573546690192686,694.0
MAHARASHTRA,Pune,0.4856051872787274,0.6254957507082153,0.645857805936882,0.7269036757302964,0.3533400556907222,43.25595049310312,981.0,41.295517721405304,981.0,42.3878630456472,981.0
MAHARASHTRA,Raigarh,0.4856051872787274,0.37603954661696154,0.21581526574722154,0.24944095203298616,0.3482450228593286,66.49708050929549,838.0,69.47742873829108,811.0,62.369570692816055,777.0
MAHARASHTRA,Ratnagiri,0.4856051872787274,0.37603954661696154,0.15836464723539634,0.16660236128262934,0.34386941477358207,69.39037685625406,653.0,73.08366646130564,577.0,64.08159391842574,644.0
MAHARASHTRA,Sangli,0.4856051872787274,0.37603954661696154,0.27145059439268315,0.2284507503602209,0.34386941477358207,65.89169013155649,858.0,67.63250273885029,873.0,61.766820820290526,806.0
MAHARASHTRA,Satara,0.4856051872787274,0.37603954661696154,0.30095926680875745,0.25785122716184655,0.34386941477358207,64.71350714720249,889.0,66.01114869018294,909.0,61.030185966033144,836.0
MAHARASHTRA,Sindhudurg,0.4856051872787274,0.37603954661696154,0.09822210337289972,0.08815341796555526,0.34386941477358207,72.16220659984548,391.0,76.66610236556161,284.0,65.76822150953392,478.0
MAHARASHTRA,Solapur,0.4856051872787274,0.37603954661696154,0.4449585887358461,0.293786222476086,0.3482450228593286,61.027308640661005,945.0,59.6465167620996,956.0,58.48896814355569,905.0
MAHARASHTRA,Thane,0.4856051872787274,0.5928895812968394,0.4613518856679684,0.7933449469818902,0.3533400556907222,46.26936686167704,979.0,48.16822800455858,979.0,45.63225506656312,977.0
MAHARASHTRA,Wardha,0.4856051872787274,0.37603954661696154,0.13444332097030615,0.11269926014399467,0.34386941477358207,70.94686540432856,520.0,74.84906602898877,425.0,64.97944482378844,562.0
MAHARASHTRA,Washim,0.4856051872787274,0.37603954661696154,0.14540751739574445,0.09026953409496262,0.34386941477358207,71.17617599680044,495.0,74.74694406270672,434.0,65.03927913789718,552.0
MAHARASHTRA,Yavatmal,0.4856051872787274,0.37603954661696154,0.3164088132755213,0.21893271387661775,0.34386941477358207,65.1828864835718,878.0,65.97694453079082,910.0,61.18762790188398,827.0
MANIPUR,Bishnupur,0.4856051872787274,0.37603954661696154,0.02813001200099378,0.02007663406069473,0.3482450228593286,74.83807194366588,167.0,80.42530365772457,83.0,67.4784926787324,300.0
MANIPUR,Chandel,0.4856051872787274,0.37603954661696154,0.01884880875919713,0.014533151230132393,0.34386941477358207,75.222077826828,133.0,80.94533815114107,65.0,67.69502359609369,280.0
MANIPUR,Churachandpur,0.4856051872787274,0.37603954661696154,0.02922674541925975,0.025855613862644893,0.34386941477358207,74.78806984097648,173.0,80.36038374525087,85.0,67.42612991986763,305.0
MANIPUR,Imphal East,0.4856051872787274,0.37603954661696154,0.039485400460643555,0.03917285990984917,0.3482450228593286,74.22903965748979,214.0,79.68464473160127,106.0,67.1171995933461,333.0
MANIPUR,Imphal West,0.4856051872787274,0.37603954661696154,0.04404034947590722,0.042145567707281194,0.3482450228593286,74.07848652123587,221.0,79.45785615402923,113.0,67.01914828014283,342.0
MANIPUR,Senapati,0.4856051872787274,0.3433427762039659,0.04911475339246653,0.01850072005926199,0.34386941477358207,75.19134296583991,138.0,80.16563838956827,91.0,68.3457457027582,218.0
MANIPUR,Tamenglong,0.4856051872787274,0.37603954661696154,0.014325268629101946,0.011212242887662038,0.34386941477358207,75.3789667962793,114.0,81.17609338148193,47.0,67.79608578146983,265.0
MANIPUR,Thoubal,0.4856051872787274,0.37603954661696154,0.05186260398668253,0.03734468008733627,0.3482450228593286,74.01805918341927,228.0,79.21697928789739,124.0,66.94982333868064,347.0
MANIPUR,Ukhrul,0.4856051872787274,0.37603954661696154,0.019008166031804476,0.01779077055099279,0.34386941477358207,75.15373829495864,143.0,80.89009957042386,68.0,67.66005704379599,283.0
MEGHALAYA,East Garo Hills,0.4856051872787274,0.37603954661696154,0.03424916417972667,0.019947836401543025,0.34386941477358207,74.80577701498919,172.0,80.24810365674873,89.0,67.40987141307164,307.0
MEGHALAYA,East Khasi Hills,0.4856051872787274,0.37603954661696154,0.07254007026394932,0.06316646518062322,0.3482450228593286,73.0880741560082,309.0,78.00255386040742,184.0,66.38144349358878,405.0
MEGHALAYA,Jaintia Hills,0.4856051872787274,0.31165582791395696,0.038094397972666415,0.024528065623225126,0.34386941477358207,75.92494212875684,78.0,80.99134664725098,62.0,69.55982076856588,164.0
MEGHALAYA,Ribhoi,0.4856051872787274,0.37603954661696154,0.022709034864277236,0.017394637783076053,0.34386941477358207,75.0876435736675,149.0,80.74800680864371,77.0,67.60850533898805,290.0
MEGHALAYA,South Garo Hills,0.4856051872787274,0.37603954661696154,0.01235231632191817,0.009649540529553326,0.34386941477358207,75.44967988958516,110.0,81.2784520091409,46.0,67.84130708965867,258.0
MEGHALAYA,West Garo Hills,0.4856051872787274,0.37603954661696154,0.06130903142278055,0.047025591484440556,0.34386941477358207,73.72302456847015,251.0,78.75954264078311,156.0,66.73319585359687,375.0
MEGHALAYA,West Khasi Hills,0.4856051872787274,0.37603954661696154,0.039104652995990676,0.013102745101751138,0.34386941477358207,74.84556906465974,166.0,80.15656047359504,92.0,67.40548999382561,309.0
MIZORAM,Aizawl,0.4856051872787274,0.37603954661696154,0.03800650458690756,0.03575623027185401,0.3482450228593286,74.32695016772442,209.0,79.79505001112062,104.0,67.17354932783209,324.0
MIZORAM,Champhai,0.4856051872787274,0.37603954661696154,0.012764007127370202,0.011057572898786516,0.3482450228593286,75.32577326437652,119.0,81.17522977009813,48.0,67.79917336345582,263.0
MIZORAM,Kolasib,0.4856051872787274,0.37603954661696154,0.007147279217914897,0.006505811407404645,0.3482450228593286,75.52914305239327,107.0,81.46817530884707,40.0,67.92894189701147,253.0
MIZORAM,Lawngtlai,0.4856051872787274,0.28951841359773367,0.009205217102755243,0.010334042749708297,0.34386941477358207,77.22935448994987,35.0,82.69188543989353,13.0,70.90990821141754,107.0
MIZORAM,Lunglei,0.4856051872787274,0.37603954661696154,0.015967055062529444,0.012918717369364667,0.3482450228593286,75.22448941626176,132.0,81.01919068563308,59.0,67.73251619972265,276.0
MIZORAM,Mamit,0.4856051872787274,0.37603954661696154,0.008270193192179049,0.008344932659186087,0.34386941477358207,75.55741450958729,104.0,81.46130605238598,41.0,67.91558501530844,254.0
MIZORAM,Saiha,0.4856051872787274,0.37603954661696154,0.0036446112637382715,0.004193096435846215,0.3482450228593286,75.64545071090795,97.0,81.64297275158752,33.0,68.0046090660397,243.0
MIZORAM,Serchhip,0.4856051872787274,0.37603954661696154,0.006689085877240949,0.00487940853719661,0.3482450228593286,75.5708349766109,102.0,81.51089908552716,39.0,67.95207882582366,250.0
Maharashtra,Ahmednagar,0.5283204758806581,0.4251968503937008,0.18346382051426458,0.1267295709033216,0.2913907284768211,68.89797107662467,697.0,72.0868827946119,663.0,61.15068692126615,828.0
Maharashtra,Akola,0.5158051266946482,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.24096385542168675,70.35572420070967,581.0,73.18019763767565,569.0,62.18894869676088,789.0
Maharashtra,Amravati,0.5097252924756708,0.48031496062992124,0.18346382051426458,0.1267295709033216,0.27152317880794696,68.56486353337749,721.0,71.83705213717651,680.0,59.97172223051736,868.0
Maharashtra,Aurangabad,0.43383188169518255,0.4798331015299027,0.18346382051426458,0.1267295709033216,0.3118556701030928,69.28571910508472,658.0,72.37769381595692,634.0,62.443194219859365,770.0
Maharashtra,Bhandara,0.47707971864009385,0.41535433070866146,0.18346382051426458,0.1267295709033216,0.2349397590361445,71.24865600395027,489.0,73.84989649010609,510.0,63.570856460865656,695.0
Maharashtra,Bid,0.4592388541820388,0.33532934131736514,0.18346382051426458,0.1267295709033216,0.32258064516129026,71.4531553584344,459.0,74.00327100596917,493.0,66.55795691496722,393.0
Maharashtra,Buldana,0.48757047878347354,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2557544757033248,70.62460475330042,558.0,73.3818580521187,556.0,63.103208272243805,736.0
Maharashtra,Chandrapur,0.4866669887589783,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2771084337349397,70.21559539315803,597.0,73.0751010320119,578.0,63.02806063294306,743.0
Maharashtra,Dhule,0.40125856410128413,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3022388059701492,71.4211564416077,467.0,73.97927181834916,498.0,65.8917036347863,462.0
Maharashtra,Gadchiroli,0.5049095659163987,0.39499304589707934,0.18346382051426458,0.1267295709033216,0.22727272727272724,71.25262538992416,488.0,73.85287352958652,508.0,63.34779193341744,717.0
Maharashtra,Gondiya,0.5051993159727453,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2590361445783132,70.20639463201522,598.0,73.06820046115479,579.0,62.46979062624434,769.0
Maharashtra,Hingoli,0.4802150255670644,0.3622047244094488,0.18346382051426458,0.1267295709033216,0.24742268041237114,71.99928356387059,411.0,74.41286716004633,459.0,65.25894233201299,523.0
Maharashtra,Jalgaon,0.3718287754139056,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.32530120481927705,71.54850423837273,448.0,74.07478266592294,487.0,66.8064342445989,366.0
Maharashtra,Jalna,0.4235227272727272,0.39520958083832325,0.18346382051426458,0.1267295709033216,0.3059163059163059,71.30315989110115,484.0,73.89077440546924,506.0,65.79553466978452,476.0
Maharashtra,Kolhapur,0.5475749645477219,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.35081967213114756,67.52321110945898,786.0,71.05581281923763,730.0,60.527725288355995,852.0
Maharashtra,Latur,0.5389312977099237,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2781456953642384,69.14956398155314,670.0,72.27557747330823,646.0,61.19362351151347,825.0
Maharashtra,Mumbai,0.5403065329449691,0.5618376896781726,0.18346382051426458,0.1267295709033216,0.3188908145580589,65.37543142802426,873.0,69.44497805816158,814.0,55.811245118652565,945.0
Maharashtra,Mumbai Suburban,0.4906889611969598,0.5618376896781726,0.18346382051426458,0.1267295709033216,0.41947565543071164,64.3560860455314,903.0,68.68046902129194,838.0,57.044935925469616,936.0
Maharashtra,Nagpur,0.49690787532430997,0.5618376896781726,0.18346382051426458,0.1267295709033216,0.2748447204968944,67.12432646166073,806.0,70.75664933338895,752.0,57.55042860568145,924.0
Maharashtra,Nanded,0.465090024801108,0.40518962075848297,0.18346382051426458,0.1267295709033216,0.24257425742574257,71.53905411194161,450.0,74.06769507109959,488.0,64.3080881015384,627.0
Maharashtra,Nandurbar,0.3794247431313814,0.27083333333333337,0.18346382051426458,0.1267295709033216,0.3163934426229509,74.46310178989496,198.0,76.26073082956462,318.0,71.63974709387304,81.0
Maharashtra,Nashik,0.4366120277663647,0.39916550764951325,0.18346382051426458,0.1267295709033216,0.2820512820512821,71.43955582230508,462.0,73.99307135387218,495.0,65.31827683344066,515.0
Maharashtra,Osmanabad,0.5398095359024824,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.29946524064171126,68.7056083121525,710.0,71.94261072125776,673.0,61.056287448386556,831.0
Maharashtra,Palghar,0.5437172386842921,0.4784422809457581,0.18346382051426458,0.1267295709033216,0.2954545454545455,67.44385086995635,791.0,70.99629263961066,735.0,58.72789106892833,897.0
Maharashtra,Parbhani,0.43669389697981525,0.3852295409181635,0.18346382051426458,0.1267295709033216,0.2738509375,71.8806446636887,424.0,74.3238879849099,470.0,65.84417196932355,469.0
Maharashtra,Pune,0.48117648666468527,0.5618376896781726,0.18346382051426458,0.1267295709033216,0.2738509375,67.45882989479112,789.0,71.00752690823673,734.0,58.1059961237528,912.0
Maharashtra,Raigarh,0.5038303718538601,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.27956989247311825,69.82309855649682,620.0,72.780728404516,605.0,62.4150349309313,774.0
Maharashtra,Ratnagiri,0.5429722222222222,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3726114649681529,67.17943009922888,804.0,70.79797706156505,747.0,60.579862305563445,850.0
Maharashtra,Sangli,0.5484763993316625,0.5618376896781726,0.18346382051426458,0.1267295709033216,0.3694029850746269,64.20179068995904,905.0,68.56474750461267,842.0,55.27273894253546,950.0
Maharashtra,Satara,0.5662166135751041,0.4784422809457581,0.18346382051426458,0.1267295709033216,0.3181818181818181,66.53931791759466,835.0,70.3178929253394,775.0,57.826776584113546,917.0
Maharashtra,Sindhudurg,0.5561614449819268,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.41059602649006616,66.15595441359652,851.0,70.03037029734078,790.0,59.928316701364224,871.0
Maharashtra,Solapur,0.5076587862308085,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2809278350515464,69.71937141738928,627.0,72.70293305018535,608.0,62.274250714845955,784.0
Maharashtra,Thane,0.4529711673699015,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3194444444444444,70.04279160674946,606.0,72.94549819220548,589.0,63.99573432801322,654.0
Maharashtra,Wardha,0.521593783494105,0.5618376896781726,0.18346382051426458,0.1267295709033216,0.1895734597156398,68.33603351388993,737.0,71.66542962256084,693.0,57.1127781236449,935.0
Maharashtra,Washim,0.473979772602828,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.26854219948849106,70.64066440120999,556.0,73.3939027880509,554.0,63.51494436964056,698.0
Maharashtra,Yavatmal,0.4517634554063194,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.21451104100946367,72.16561391472072,390.0,74.53761492318392,441.0,64.5626712639135,599.0
Manipur,Bishnupur,0.5701693958215698,0.48400556328233674,0.18346382051426458,0.1267295709033216,0.35031847133757965,65.70626356281856,864.0,69.69310215925731,799.0,57.33303105792819,930.0
Manipur,Chandel,0.4546594562993277,0.4089012517385258,0.18346382051426458,0.1267295709033216,0.3689839572192513,69.14523886650619,671.0,72.27233363702302,647.0,63.91120241583168,663.0
Manipur,Churachandpur,0.4572396576319543,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.297029702970297,70.40571663099135,576.0,73.2176919603869,566.0,63.9584108762121,658.0
Manipur,Imphal East,0.6162915857324904,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3732833957553058,65.69960421328045,865.0,69.68810764710373,800.0,58.0103249287683,915.0
Manipur,Imphal West,0.6396627701089945,0.4606299212598425,0.18346382051426458,0.1267295709033216,0.3989847715736041,63.810582912799454,910.0,68.27134167174297,853.0,55.475578927475496,948.0
Manipur,Senapati,0.430349558514463,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2738509375,71.40709392274712,468.0,73.96872492920372,501.0,65.0154581726758,557.0
Manipur,Tamenglong,0.464473631249284,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3501577287066246,69.19847664391821,663.0,72.31226197008205,639.0,63.43958167092393,708.0
Manipur,Thoubal,0.60701577898247,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.3038194444444445,67.27439937449809,798.0,70.86920401801694,741.0,58.68229792157334,899.0
Manipur,Ukhrul,0.3183497015425519,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2277227722772277,74.56965436664079,189.0,76.34064526212397,311.0,69.16609399280654,179.0
Meghalaya,East Garo Hills,0.4861633977705658,0.3699582753824758,0.18346382051426458,0.1267295709033216,0.3248081841432225,70.17753502572299,601.0,73.04655575643564,583.0,64.39244750218025,615.0
Meghalaya,East Jaintia Hills,0.45753103162144676,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.27922077922077926,70.75606762619186,546.0,73.48045520678727,542.0,64.03725740532747,650.0
Meghalaya,East Khasi Hills,0.43292929292929305,0.4152514164305948,0.18346382051426458,0.1267295709033216,0.2534722222222222,71.76307354000609,437.0,74.23570964214794,476.0,65.02706104454563,555.0
